SampleNo,Subject,UtteranceNo,TrueClass,feature_value_0,feature_value_1,feature_value_2,feature_value_3,feature_value_4,feature_value_5,feature_value_6,feature_value_7,feature_value_8,feature_value_9,feature_value_10,feature_value_11,feature_value_12,feature_value_13,feature_value_14,feature_value_15,feature_value_16,feature_value_17,feature_value_18,feature_value_19,feature_value_20,feature_value_21,feature_value_22,feature_value_23,feature_value_24,feature_value_25,feature_value_26,feature_value_27,feature_value_28,feature_value_29,feature_value_30,feature_value_31,feature_value_32,feature_value_33,feature_value_34,feature_value_35,feature_value_36,feature_value_37,feature_value_38,feature_value_39,feature_value_40,feature_value_41,feature_value_42,feature_value_43,feature_value_44,feature_value_45,feature_value_46,feature_value_47,feature_value_48,feature_value_49,feature_value_50,feature_value_51,feature_value_52,feature_value_53,feature_value_54,feature_value_55,feature_value_56,feature_value_57,feature_value_58,feature_value_59,feature_value_60,feature_value_61,feature_value_62,feature_value_63,feature_value_64,feature_value_65,feature_value_66,feature_value_67,feature_value_68,feature_value_69,feature_value_70,feature_value_71,feature_value_72,feature_value_73,feature_value_74,feature_value_75,feature_value_76,feature_value_77,feature_value_78,feature_value_79,feature_value_80,feature_value_81,feature_value_82,feature_value_83,feature_value_84,feature_value_85,feature_value_86,feature_value_87,feature_value_88,feature_value_89,feature_value_90,feature_value_91,feature_value_92,feature_value_93,feature_value_94,feature_value_95,feature_value_96,feature_value_97,feature_value_98,feature_value_99,feature_value_100,feature_value_101,feature_value_102,feature_value_103,feature_value_104,feature_value_105,feature_value_106,feature_value_107,feature_value_108,feature_value_109,feature_value_110,feature_value_111,feature_value_112,feature_value_113,feature_value_114,feature_value_115,feature_value_116,feature_value_117,feature_value_118,feature_value_119,feature_value_120,feature_value_121,feature_value_122,feature_value_123,feature_value_124,feature_value_125,feature_value_126,feature_value_127
11,1,11,1,6.07194608,1.346945058,10.14303032,-14.49764703,-7.990591775,1.583813886,-14.16904036,-20.31327537,6.904980715,-1.475071624,0.879681029,-7.940349387,7.199389005,6.103220877,0.807360135,9.628598942,-16.79946709,-10.85673654,-0.903473617,-15.87887692,-18.63658473,9.717720659,-0.675874951,0.680787337,-14.67034897,2.359255911,6.083767671,2.152646585,11.83944363,-14.9176787,-9.490046373,9.062748745,-1.799356589,-14.49055704,10.13900868,5.794326579,4.890423842,-7.852507997,11.16148829,6.44262396,2.689039482,14.3865507,-11.61867987,-4.622812657,14.38385194,-5.786133352,-18.28461067,12.92108098,12.28756535,12.16331477,-3.733124974,10.6242191,5.734957196,-1.320703428,10.12199497,-13.33047525,-4.999053486,21.02703803,-1.259946218,-14.74995497,4.008870548,-2.35815155,0.362675986,-9.596403314,6.808647522,5.89878061,-1.725924313,6.955352597,-18.43370166,-10.28997717,8.65333639,-9.015013406,-23.97010049,4.726114124,5.896785229,5.173393018,-12.3650244,2.968514491,6.445706898,4.978475185,15.13140716,-10.77347335,0.47080123,15.30266381,-8.361416158,-18.6621384,13.72856905,5.563407415,6.277567744,-8.352456597,7.113915141,6.294284746,4.081380596,13.26239444,-11.0073993,3.090714271,16.64006994,-4.493014177,-21.52862661,0.745349834,-4.579918706,0.454594812,-23.75782951,8.335208689,6.302443984,4.551954109,13.46763973,-17.46124136,-8.088188505,9.638629541,-12.20840092,-26.5808198,10.91884614,-1.538497153,-9.880751272,-17.08397257,-0.714266261,6.260363751,2.178852386,14.30721599,-7.976465453,-2.952293386,3.360589037,-17.4289823,-23.10972397,8.471583063,3.461113743,3.540137475
12,1,12,1,5.955491993,1.162935545,12.94824347,-13.44350246,-10.52708629,10.34078616,-7.379239544,-12.97546354,7.706042258,-4.849768425,-5.314157529,-13.56569344,6.544558106,6.178216096,3.642796312,13.08401766,-14.47904903,-7.284090581,9.264662412,-0.384398183,-16.39362001,7.007737431,-2.138906303,-7.185773629,-18.88155837,4.570363863,6.094000868,-0.966336518,11.983788,-11.85877316,-10.7243316,-0.983960882,-25.66718923,-32.74674016,0.995363069,3.250467605,1.89432838,-19.7175125,-4.891847343,5.794503382,-0.205256716,11.4024917,-13.95782049,-9.159991548,12.95525276,-4.627728986,-21.66642618,2.661445828,0.67457096,-5.129801522,-8.035625507,17.90849915,6.013361738,1.91227873,13.91846605,-9.614055432,-5.010642319,11.03220507,-5.731180635,-19.53780522,3.89691036,1.230503731,1.307707441,-7.898620685,4.034675633,6.2706826,3.778184284,14.9679018,-13.40535655,-8.049936764,10.25159509,-9.388329279,-24.36351802,6.497965419,-0.619548004,-4.608012794,-11.29333569,4.545469351,6.414780062,5.154593331,17.28967795,-12.03201885,-4.751468795,19.61026542,-2.707871038,-16.87378447,10.54440289,1.525259134,1.756507238,-9.987557877,14.62512182,6.044336112,1.302938459,12.68987381,-9.267813391,-2.599257191,14.87528243,-7.227109578,-12.95426298,9.176669701,-6.539387005,-5.148619332,-2.372447527,11.24620561,6.169877213,2.757906842,15.69156631,-10.55010072,-7.441325877,12.9615083,1.80604884,-8.858059386,15.49356361,5.219601696,-4.277319159,-14.45991826,6.746405903,5.950111174,-0.625880765,11.04233925,-14.00076654,-11.43993887,6.305804333,-13.84769328,-19.99352353,1.440836417,-11.69090316,-7.711048355
13,1,13,0,6.197452817,3.026134611,12.00473172,-13.88141086,-5.515990575,9.135332008,-6.10364126,-14.34519154,13.4272406,2.799430517,-0.071831036,-14.1694834,3.901152592,6.136522598,1.480551008,14.71405486,-8.933701404,-0.431771456,24.63406444,2.833485858,-5.597193659,12.22638905,-2.808059505,-6.724307548,-20.57913531,-2.001496751,6.286514314,2.725210814,12.81090406,-14.74838884,-9.424266332,6.247400442,-11.93079025,-27.18960558,4.470280869,-2.283774566,-10.01579171,-17.00610424,-0.734402978,6.333118365,2.732754343,13.36448417,-11.17869599,-5.567776677,11.59289156,7.245387937,-2.403799357,21.64630902,10.92027763,3.723343747,-3.745313991,3.284662301,6.562195398,6.414589219,16.71239193,-9.532061605,1.51210962,15.53147638,-2.612886306,-23.09514838,-0.709424043,-4.838158874,4.642729645,-6.763466559,14.84531589,6.496859316,5.046935453,13.8381516,-8.037700245,1.668552615,10.94420732,-0.088747759,-10.54401947,12.6914327,3.652206605,3.738895077,-8.333504033,3.420532478,6.201288792,3.252079181,12.30994271,-9.778560777,2.632629722,13.84664911,1.469120787,-10.9645272,17.0630431,4.423378033,-0.898577761,-3.833540194,5.039387392,6.403824561,-2.226886214,4.561055198,-19.75588084,-5.376831708,5.122755502,-20.40966968,-37.30343277,-0.607060464,-10.77519911,-17.90959224,-26.61242425,-7.323639008,8.106866667,-1.134229771,-3.861324562,-25.62524997,21.23624261,4.299995084,-13.30226884,-34.40854479,25.95416852,0.684962928,-0.25768667,-26.49375496,5.468736975,9.065782077,0.335699669,-0.461448218,-19.54494891,46.73223404,1.082828271,-22.86943134,-40.55951122,42.2453311,3.584705795,4.18291796
14,1,14,1,6.713948947,5.740954451,17.63112599,-2.728401413,3.774203055,11.15926567,2.644720512,-15.69294528,6.159811947,2.046340682,-1.235709152,-8.242606987,2.17116269,6.079699113,3.918643239,14.62823087,-11.4132118,0.484253968,24.73471792,9.193326219,-10.20605396,12.20328469,3.479672347,4.545156627,0.920004008,15.37719328,6.163975711,1.68614685,12.72114979,-11.92647748,-3.977152448,18.84820576,0.523097235,-1.617480518,16.7724831,2.019287762,7.63034633,-10.05814925,4.256944632,6.283622192,3.968646894,14.94192564,-13.2785195,-8.988657838,13.84239765,-0.629608472,-5.144171327,12.88597519,0.683487461,11.85433596,0.562673774,9.756628094,5.993431733,1.321080259,12.6738393,-8.535149145,-0.781932595,12.30602957,-6.218037568,-15.9086718,13.60754103,10.03208539,9.127553687,2.129882587,9.875232641,6.24646495,2.510485586,13.29900883,-12.69018829,-5.5750363,15.41711094,1.64338009,-8.374378127,23.61213729,13.86398029,3.225577442,-0.796717663,9.249788901,5.955930189,-4.158496007,7.466347907,-18.56461525,-21.47343475,-3.828831063,-22.40700366,-28.5598142,-10.71534432,-17.6806541,-9.486925953,-5.029863209,7.191050462,5.921810456,-0.63843837,14.06029519,-10.70138674,-10.97523756,8.189562059,-15.52457363,-16.30389053,14.66340805,11.70129946,11.43010741,-0.181519377,15.63480967,6.273203967,4.6081322,18.69480987,-8.206678687,-7.532259335,9.123613263,-9.755930819,-23.86255599,1.783893523,2.621853757,5.291275061,-9.946613529,7.217441624,6.759904634,2.030255226,7.190558153,-20.69790013,2.661898671,19.14077035,-3.071559028,-20.87747603,13.85148659,-10.13210002,-14.73437864
15,1,15,0,6.725216808,5.215635755,14.7356137,-13.83732761,-2.514399433,15.32399086,-8.835970717,-28.20696559,-5.045762397,-17.77222012,-11.71865302,-17.84822557,9.967233219,6.359878891,3.732821139,11.98901303,-13.65558281,-1.425024037,15.19756075,0.587520716,-17.63853652,14.39384138,8.831537769,4.577566931,-7.573658506,-0.320661756,6.566436282,4.118574057,9.06786751,-22.36612707,-11.83516426,-1.93591187,-13.13223062,-18.50881635,8.637233017,-13.29612007,-6.329668527,-12.98735718,10.75278272,6.470902832,3.139930047,9.069236125,-21.51439015,-9.26664384,5.971689131,-9.120866588,-23.44810289,9.203351627,-2.662152571,1.117648353,-0.082117669,20.58222399,6.386822358,2.279157107,11.91933144,-11.61723747,-2.901799458,11.43438898,-7.909057372,-15.1162495,16.82526904,5.372454386,-0.048002378,-9.073989749,2.711085425,6.422960876,3.313241912,11.20746807,-12.60592524,5.310724637,17.35236683,-3.677794715,-22.96802471,13.76964465,2.617762017,-6.680931653,-19.68671273,1.564240759,6.507507135,4.705038062,14.85613564,-14.77653698,-6.466539327,10.10301215,-13.08253414,-30.97271031,3.896006428,0.851435445,1.503965613,-8.22049616,16.11362589,6.3646984,3.720363226,12.02334951,-15.44043168,-2.498470507,15.21680668,-3.063965664,-24.25168139,8.934097529,8.744381787,13.12111434,3.159841577,16.65159481,6.435967954,3.072050689,12.72411814,-11.69567648,-1.514802625,9.01706029,-5.762157283,-19.47976528,15.42804063,9.9172004,5.206029962,1.322919104,19.14892781,6.196612005,1.319518031,11.13566979,-17.74168499,-12.35914707,4.848479043,-13.84711522,-30.3485276,1.098686782,3.928455724,9.019800199
16,1,16,1,6.580417904,4.429137509,17.66910983,-10.08061521,-10.28721739,3.242014234,-12.94165896,-28.78439699,-1.507000931,-2.655287088,-3.10435643,-11.22439677,0.696291699,6.569838249,6.182241969,19.85732646,-2.075289915,1.223055843,13.83853407,4.694267997,-10.22268204,9.144998196,2.06690977,-3.060962526,-14.20301617,-1.300676021,6.222860326,3.685743473,20.01779043,-2.401482521,-6.489937642,5.21586671,-8.638695441,-9.911589016,15.7394702,3.424754202,-9.480601606,-20.43232077,-1.955246925,6.840446857,5.308133822,19.12386038,-3.610170896,0.350353915,9.70039722,-8.254346639,-23.28863238,6.193345191,-2.118344725,-8.896962343,-15.12021024,-6.907917274,6.36952361,4.345120492,18.03161797,-2.866097119,2.465608495,18.90721615,-2.556314132,-17.22379638,8.778991753,2.080129507,0.249036522,-7.341035586,0.526700334,6.282339946,4.517864056,12.78115598,-11.82817188,-3.494474263,8.421813486,-0.234021801,-16.38248093,4.053624612,-5.368314192,-5.092684262,-14.13848964,-2.566443846,6.522885919,4.111455102,11.49098257,-12.97261635,-5.094691875,-2.750192777,-6.342671349,-13.98180897,9.247884153,-11.05619435,-7.447546239,1.533837964,-2.621438219,8.880250391,4.291584833,-3.657854111,-36.96315541,27.6682059,-1.37308518,-14.47352952,-26.16071672,31.66659681,-39.41427329,-31.41253088,-12.66995638,6.667669673,8.124420253,5.069724108,2.448956212,-31.96624882,18.68729174,12.17506305,-10.08421988,-25.92973674,33.25199158,-11.0058236,-3.032531467,6.939596186,29.47701182,7.292214237,5.767348021,7.189316901,-20.68733687,13.7957553,21.95925275,-0.034477296,-21.94952833,12.32727501,-15.42688136,-10.36567477
17,1,17,1,8.899630463,2.283380215,-5.046886581,-33.32546114,29.60611892,13.16428159,-7.269558024,-29.0406092,30.5621299,-4.472671119,12.65554271,-8.91326108,12.4865591,8.164925591,0.782755804,-3.624341723,-25.53599412,19.95414147,7.883875356,-7.477940007,-29.90432938,18.14582132,-4.164086344,8.088445678,-22.08630013,5.723767608,8.895306861,2.969039396,-5.369268279,-31.25314951,30.71848682,12.52828293,-3.940012819,-29.34322723,18.14210595,-21.75456347,-2.529603737,-16.81094356,19.69287572,8.974077746,-2.064767767,-13.35129846,-35.66690321,22.97502016,1.234417081,3.218979614,-20.15557917,17.55604577,-21.3511963,-7.781937982,-12.5468321,13.72491044,9.726891386,1.643970886,-8.790160409,-31.23022823,31.04683633,3.363459285,-1.929924918,-28.58493124,16.50754793,-16.72811426,3.506426532,-13.1116895,15.79125862,9.600283894,2.580693036,-7.954180013,-42.66452348,31.07762825,-4.851454629,-24.76024589,-49.30582159,23.62744457,-35.44096966,-24.44102814,-23.15083055,9.014992079,9.363068378,1.494766062,-7.788834094,-39.60254317,40.02000693,17.25976329,-1.183422262,-25.21505732,36.16839306,-27.09238184,-12.72281997,-11.06451144,14.28480994,9.151312235,4.142142062,-6.181352668,-39.59654655,35.82612057,8.51347694,-8.619400646,-29.26279655,28.95697229,-33.38618718,-7.890944958,8.250466983,15.75563617,9.763720054,-0.19542919,-10.6770015,-44.37328785,37.52013818,7.426426231,-8.194204011,-27.11982567,42.90539915,-25.33371506,-8.084704864,0.524950512,8.304503937,9.82278017,-2.693131046,-15.68260998,-41.59647269,33.36369948,-6.333265893,-7.160997379,-28.28519662,36.6034672,-14.62815085,-2.389306101
18,1,18,0,6.577870405,5.29685543,14.84288131,-10.82214762,5.781901729,22.28809659,0.397177057,-25.95751848,4.586274529,-2.086432695,-3.514847934,-7.996489882,19.85225836,6.329704987,4.040934919,13.22030516,-13.17083341,-1.469263075,18.35931502,4.883288457,-17.04846198,1.933901916,-9.578321783,-7.007707153,-9.714827058,0.232045025,6.567464008,6.137737232,12.44365045,-17.71310225,-5.633439462,7.714005983,-7.683381745,-27.31664107,5.882700592,-1.83732278,-2.634033745,-14.98465141,6.494883569,6.509472541,5.17446955,18.00704016,-12.52736303,-4.318904876,21.20124367,-5.556698608,-22.64111582,7.016364335,1.46255703,-2.260499395,-18.19571156,5.769663445,6.298152483,3.236278118,13.59704114,-12.93562297,-4.018042258,14.59780231,-2.09668078,-18.78725464,10.7503015,3.89376357,-5.181324115,-13.59583338,10.12960741,6.314695273,3.99063743,14.00402617,-14.57263134,-9.423104648,6.262966982,-10.76204791,-25.84363361,-3.958670846,-8.865481731,-2.73207062,-14.18018259,10.91585346,5.74794029,-0.003578611,10.6756596,-14.50275732,-11.10483015,6.099602368,-8.862628811,-17.49594204,1.849761759,-0.140809428,8.456457013,0.818250379,11.77928181,6.334793017,3.77728928,15.65382428,-12.69116269,-9.815668389,6.452418153,-12.40355751,-22.29628226,2.558100601,-8.308150164,-1.444434651,-3.150156492,12.08755474,6.693060882,5.634162946,17.24373387,-10.04699886,-5.999086748,9.178661223,-6.656166815,-20.85480864,8.110440631,-1.194193092,-5.157083878,-7.129761932,10.92991623,6.712554104,5.732801286,17.75221108,-11.29080286,-3.488508321,22.2375077,-1.101515776,-14.14036528,10.431693,-4.337574653,-9.437448069
19,1,19,0,6.296344993,1.471172779,12.12467653,-15.45130027,-12.41985985,4.51988652,-13.95734264,-28.05228999,-2.546176754,-6.599589895,-7.035776709,-17.23939717,0.936169179,6.328825934,0.674578369,9.815861038,-16.34338159,-7.568047303,8.184906073,-13.69561263,-26.33962958,5.547394459,-2.621568823,-9.318137192,-22.69474976,-4.14842372,6.358359118,1.209471393,9.531062536,-17.9564623,-12.19737824,-0.315901556,-17.0483761,-27.41794033,-6.799681042,-13.40249855,-3.586892756,-15.05843377,16.90897565,6.534443689,2.009036276,10.92812051,-17.11001397,-12.17442819,-1.778572518,-17.72229189,-24.91370009,2.620427129,-4.842978442,-1.102817762,-20.86500924,8.917259756,6.357715401,3.422189256,15.58479835,-8.632836767,-3.027432898,13.20035459,-6.656603713,-23.75629247,-0.26861957,-4.277533898,-3.950072661,-12.57667007,4.491843141,6.369229089,3.574240543,13.83075593,-11.83625244,-1.912202978,13.66217333,-11.26229994,-17.30564495,8.68189751,-7.717183372,-3.688282154,-14.26214334,9.295539622,6.389471387,3.389371498,13.96505015,-10.58837237,3.173767476,21.46958176,-2.139800308,-20.12561673,15.08663796,5.974091555,-2.444047138,-11.68294699,6.560438383,7.170228773,4.809979577,13.7230516,-2.37082502,7.813257654,1.207181674,1.681870283,-10.03401768,5.234641849,-4.451809321,2.690539248,1.899214683,4.482410927,12.5211711,-3.383450187,22.50186861,22.66111649,24.2517274,19.09944087,25.19526448,14.73873195,5.759894407,-10.10519024,-14.69975223,-13.59646269,11.11309941,14.09112361,17.87814218,21.55892617,6.067602355,12.60485989,3.208394471,18.40874768,-2.850306189,5.818436453,5.04754531,7.981365337
20,1,20,0,6.307960915,3.84628652,13.68158484,-7.920868322,1.487727214,12.16656573,-0.116302602,-13.44505022,13.76075455,6.959283567,0.475705247,-3.599321914,12.51827651,5.905818183,1.316606396,12.79667238,-13.13967772,-10.30841469,7.539404688,-7.284542733,-24.14526129,1.149139514,-2.078057143,-3.975306169,-3.993617098,7.987364776,5.989274636,2.847290661,12.35353168,-13.18529835,-5.300372332,8.597404295,-8.80310183,-25.6934987,0.908302257,-1.87713074,-1.664632273,-12.13516487,8.823534567,6.278602076,3.816588067,15.08907107,-11.51460251,-6.703793242,8.19447745,-2.64184889,-18.5291398,10.20255056,5.366082365,-5.851476821,-15.43416874,11.08171691,6.205625313,0.953588434,12.59569165,-13.31825456,-6.938812457,7.658413069,-16.62141111,-31.70522898,6.006383936,2.731372702,-13.10346524,-31.40352341,-7.538833802,6.206539221,2.474246078,11.41720446,-10.41858498,0.328669587,6.778457842,-9.098714615,-24.53563759,0.307855509,-6.424231897,-4.299682787,-11.76863144,13.46541194,6.252487285,3.469982988,12.30180921,-16.21120867,-8.982369235,8.320134607,1.968971938,-23.49933466,0.665948164,8.481068325,10.09376909,-8.8444697,8.079189861,6.950056136,1.69050724,5.092895745,-22.61589514,4.695112739,9.153823042,-19.24298882,-43.50847075,7.026108646,-1.449038361,-5.170009365,-20.81786079,9.287549557,6.133990673,-3.826971451,2.42806873,-22.87506492,-10.55033064,-3.869112206,-27.06015233,-29.33783651,8.309829262,-5.73822185,-8.992345342,-24.39031768,-1.824586671,5.99439151,1.331101705,13.62150747,-7.636399564,-2.35759114,12.25954984,-8.862929286,-18.69989592,6.902583148,4.243763764,3.501660656
21,1,21,1,9.173754392,-2.5973178,-9.669685217,-29.9365801,33.35734676,5.234902513,-9.875267853,-36.61978662,32.1620874,5.222670272,10.75474612,-20.48560311,7.788704109,9.095338079,-3.513519362,-7.095268775,-27.98229992,32.47767134,-11.31788806,-31.99566844,-49.69311952,26.1163418,-9.041138487,-5.849660669,-22.68920202,5.040340057,9.68143528,-4.670507705,-9.004657522,-21.34071787,46.99197459,-6.160481664,-18.92536236,-35.92970947,26.35634574,-15.19722219,-4.957158006,-17.59579218,0.99792532,10.11160465,-2.449516503,-9.051438124,-33.89389056,50.2867404,-2.43825979,-17.73109893,-40.54790225,41.11393142,-24.52086616,-19.61946805,-16.63313913,6.581437924,9.914702498,-4.293547439,-13.04758626,-31.7476876,40.77747675,-12.32942432,-20.99037707,-41.34744694,25.628465,-20.35119386,-10.16421986,-21.97682791,-5.259388368,9.880358126,-0.881144863,-6.8229398,-34.40003975,49.39985457,2.185941796,-17.45992805,-22.49578263,54.29365404,-17.72879938,0.881820492,-1.068854675,17.83986707,9.766877768,-7.404944284,-14.45172627,-30.1154491,42.04089844,-7.234161223,-14.87893294,-33.23072561,29.55073707,-14.98766566,1.093163667,-4.052035568,16.01142096,10.23644318,-1.823245127,-9.952424346,-39.24468376,46.99739641,-2.663030213,-25.0521237,-38.55777822,45.70378786,-21.10808244,-7.532072672,-13.3261673,2.803196965,10.17384375,-6.436344034,-16.45002038,-32.23733382,44.45262179,-2.679930905,-6.621110171,-24.85715608,36.79122082,-10.34720908,3.255680554,-12.52383617,4.781059835,10.16911212,-0.727910242,-11.07226796,-38.31551876,50.88945504,-5.237535409,-22.25720476,-37.05331038,41.41393567,-21.63337967,3.40370077
22,1,22,2,5.998824216,2.857556406,14.12963427,-13.20653814,-7.549405037,4.802285673,-12.80420199,-24.64965324,18.58730082,13.53226996,-2.902852246,-12.9570027,9.224191359,5.90187579,-1.236782331,6.996222208,-19.79179508,-10.41509797,5.95534171,-20.40245908,-31.32651584,1.111695236,-5.998062261,-7.030053993,-12.43830183,6.16066911,5.757536699,-1.623026529,9.498289461,-10.20673354,-1.200496971,17.55278537,-3.954520336,-14.56218415,5.380088049,-2.692379415,-0.741045577,-0.75905647,9.115638223,6.586444833,4.754889412,13.11852577,-15.41270248,-3.866286857,13.96549713,-5.686861527,-21.50489161,5.166162946,-6.312036546,-5.054940881,-20.80874107,3.50217011,6.160864914,0.368035475,7.977481411,-20.99942206,-13.71427206,4.885633995,-12.23289234,-22.28448538,-1.532008702,-4.569379761,9.859801225,-8.923339606,13.17984949,8.084112762,1.4087038,-4.992504705,-41.80279932,5.692030858,18.33763454,-3.910229088,-39.05888185,12.32532688,-7.556342474,6.669424415,-12.85450625,16.62321272,6.287530186,0.589071804,6.637040494,-22.59486152,-10.5481945,5.234075351,-11.93524326,-27.76168062,11.49255907,2.608114012,-1.517016418,-0.883453271,15.65715577,5.936750936,0.07199787,10.43043648,-13.74537451,-4.278431678,16.98189181,0.151584735,-17.69381754,11.24872599,3.784860236,-3.458440512,-1.84225679,11.31580335,6.519835745,3.840452203,12.61921867,-16.68069315,-6.464558782,12.98244937,-7.821006999,-22.39705629,11.02450895,3.371292435,0.786680814,-12.53943986,1.423697861,6.074007133,2.15288731,9.091405045,-15.96816478,-3.238579888,8.049734379,-8.073339896,-20.84557073,6.501580849,-7.322070517,-8.445992197
23,1,23,1,6.490699722,3.551905949,14.36270702,-15.69279961,-13.95824364,-2.195566362,-17.1610018,-18.75316434,12.74101427,2.882689971,7.27442102,-5.844330618,15.29031567,6.468634423,5.70817323,15.10260682,-11.01152129,-1.803888122,10.64061428,-2.397522147,-14.55913705,14.57438804,7.611294645,9.749418241,-2.202420759,12.38070001,5.877426252,0.415940294,10.70948289,-15.49278661,-5.569982608,16.6999845,-8.416982707,-21.80995191,12.9908586,7.876141858,3.98889508,-0.677426704,14.89180706,6.339894754,-0.26052737,8.890819651,-19.25617693,-11.35095143,9.891498458,-9.093759167,-18.24918533,14.88039626,14.53366634,16.26727634,-3.10635946,9.198342873,6.278163832,0.040954312,8.172901069,-18.69702132,-12.68735158,0.782885116,-14.55414511,-20.28090743,8.817931625,4.248185199,8.578914785,-3.111732134,13.10998781,6.400714915,2.562218782,13.49485996,-10.37768115,-4.536752866,3.046466033,-11.71512964,-24.97242693,13.90265014,2.436171914,-18.76793332,-22.41161456,-13.73728588,8.068171079,4.991250861,2.923505968,-19.03744757,7.149243382,-11.11390912,-10.62610897,-24.28294618,5.850237802,-7.724308744,6.984170984,-10.2182754,3.373746842,12.60351885,19.51095082,3.148718165,-42.92678112,18.80578794,-16.89261054,-11.33975268,-39.90748721,32.06006579,-12.93839844,-8.257581718,-22.99563529,10.09944539,9.729325039,12.70917508,9.960131852,-20.50833687,15.55017446,-13.57576663,-22.24748161,-33.02539202,21.98747583,-5.097641468,5.870546953,-8.763548896,17.1017418,8.112182347,5.458709915,4.868969144,-24.08592053,3.237246015,-6.187548335,-21.86940499,-29.89588192,13.88040926,-4.070584915,5.419656404
24,1,24,2,6.070866188,3.575174699,14.27333545,-7.770646671,-0.396356489,8.373927115,-9.20570304,-16.2995009,8.445031024,2.951619563,5.340002091,-9.593600384,10.46444426,6.432188752,4.489160438,16.28928875,-9.801467727,-3.535384099,13.40243931,-4.205927516,-21.65491996,-3.436965849,-9.2753473,-0.128558386,-8.986351909,15.00678473,6.160241308,-0.10212394,11.58026698,-13.1529329,-11.33261323,2.690595324,-12.76842167,-29.95896178,-4.520784819,-2.628782993,-5.906266916,-18.48039704,-8.198608635,6.162846031,1.043370922,12.00386775,-15.41813978,-13.9543435,5.512785373,-12.12803732,-18.88011293,-2.244845488,-11.61449308,-2.7104037,-11.47288592,0.991629725,6.198869907,4.167069158,14.7289194,-13.22592719,-6.300888059,13.44149576,0.737278369,-10.53038555,17.69199804,9.588766589,7.542434626,-3.464168194,6.126918839,9.3292172,8.671570124,7.537185668,-19.38719881,3.298442628,-1.107714247,2.558194193,-15.72055406,15.60181468,5.876127293,13.25556339,-8.794776055,11.569676,16.4832832,20.38788705,0.027469083,-46.57339279,35.44834083,-1.021839138,3.667715118,-47.50162705,30.40030742,-12.5281754,-9.399821109,-36.49446351,11.73736597,15.36223536,26.74646825,6.174415562,-34.25032323,45.5142243,-18.17666707,4.370913767,-27.63877782,41.70556366,-15.40188562,-7.753980386,-28.89452671,-11.83037443,13.68528092,21.02726462,4.00072121,-40.39162667,37.77364328,6.17553686,13.10387945,-28.19021363,32.46065919,-10.64319705,5.180731034,-30.95823374,-3.998590047,14.80087756,27.12813137,-6.352217576,-66.48468691,42.06132826,-14.0889093,2.912535963,-40.07151646,62.78480833,4.401677583,10.94589897
25,1,25,1,6.206191403,3.447622588,10.74765179,-14.97888676,-2.058965097,9.746362218,-6.394508548,-26.56919819,8.697359231,4.202291755,-2.291049364,-12.54537503,7.558827783,6.133633843,0.022825578,9.758897608,-14.68316029,-8.620824451,3.27392711,-17.47409017,-32.80604363,-5.94631348,-11.37174443,-10.12694074,-10.8841578,-1.226932478,6.309796061,1.2790615,8.253217409,-18.55863427,-8.177918708,5.366732043,-10.53579483,-23.73459565,6.986433023,-4.259148551,-8.173164212,-16.33445639,0.738606959,6.074170136,1.459262694,11.04991185,-14.96383061,-6.119485833,12.90415128,-4.701550265,-26.38707166,-2.886687897,-5.172169436,-5.261873167,-13.30540497,9.036923378,5.961364937,0.421100818,10.99353082,-13.79698468,-5.995065683,14.10948984,-0.070304487,-15.47660663,20.76427779,18.40477412,6.431987496,1.882312663,11.94109345,6.283654091,2.385076481,14.07233988,-11.51469305,-6.432202439,6.827425331,-12.20362355,-14.17479293,21.62615054,11.77793615,0.750536463,-17.64202769,8.448325861,6.348177314,1.207841221,8.470015619,-21.64998914,-9.182833512,12.15805044,-7.686203865,-23.99333153,12.40235036,4.579518272,-2.371403297,-9.692573997,12.45355391,6.590668192,3.051481241,9.216942593,-17.65643275,-6.72007851,-0.202486085,-14.99639485,-25.25481467,5.494354014,-5.89021185,-0.328090446,-6.509170095,12.16721339,6.426398099,4.533745522,13.75647017,-13.97792441,-5.410108055,3.141746927,-16.04752902,-20.46139367,17.38061142,3.332716572,-0.576853288,-10.73062725,3.909238279,6.534892351,3.797766771,10.9785812,-19.76648082,-11.33856668,0.346706993,-16.90414587,-28.22145978,5.76934829,-3.135114411,-0.609654586
